ambulance:145.86;458.67957678984953;0.24000000000000007;45.97589564980033;0.1292919921875;4291.45169757893;37.405017488210994;
ambulance:142.46;583.727170757982;0.2;26.4297337748957;0.0654931640625;3645.745232678308;31.639481884738142;
ambulance:87.16;676.3165008817356;0.15999999999999992;150.0273016275619;0.0883251953125;2809.0497256358813;25.279955180645608;
ambulance:71.5;120.8569570741821;0.13333333333333328;9.764553474050542;0.056025390625;2408.8263539891977;20.95915195007127;
ambulance:57.52;124.69631264504167;0.11999999999999997;7.775456993246389;0.04658203125;2113.2956132639697;18.899568343559313;
ambulance:65.14;225.48663753075624;0.1133333333333333;8.250362564531736;0.0379931640625;1986.0573742994552;17.957447969299263;
ambulance:58.71;118.82730715604306;0.1133333333333333;7.1791129110933465;0.041123046875;1990.101471799403;17.881674725442803;
ambulance:181.18;1191.357006772658;0.28000000000000014;46.3692719757495;0.0743017578125;5012.488915397177;44.64627805576146;
ambulance:183.61;1642.7707193151855;0.28000000000000014;72.95545239421986;0.0800732421875;4933.602619606821;44.979107409477876;
ambulance:67.94;219.98033091750452;0.13333333333333328;13.23844806080031;0.053134765625;2361.413646777859;21.02475826110831;
ambulance:117.21;799.7861982548343;0.20666666666666667;150.47721741661945;0.06939453125;3932.1387766719226;32.54826876245168;
horn:65.55;142.39445117349476;0.11999999999999997;14.18053767819874;0.0818359375;2224.5983352975654;18.917546286145356;
horn:21.73;73.87905327348275;0.06666666666666667;10.903109049824803;0.0270166015625;1106.1329172190067;10.51757035248859;
horn:30.88;105.76580375233442;0.07333333333333333;6.919067309586145;0.0349658203125;1311.0370805202338;11.626684696628827;
horn:35.5;82.92411661241827;0.07333333333333333;7.187522827378943;0.0400927734375;1272.6706768835684;11.67741966962203;
horn:49.07;151.27823717405892;0.08666666666666666;15.215887739860754;0.060810546875;1639.0020287802035;13.668102811014979;
horn:209.21;630.901647917502;0.2266666666666667;27.258490865839818;0.1318359375;3738.451820020922;36.0821484015255;
horn:64.96;148.98405526194253;0.12666666666666662;17.57467164052018;0.073828125;2299.061660327841;19.87456216862959;
horn:19.24;93.62011449895952;0.06;12.126659901423945;0.0236083984375;1169.3044114771526;9.50003206498888;
horn:4.31;64.26599518771148;0.06;13.356526607819355;0.0145703125;969.5099230459434;9.515404284794094;
horn:33.99;78.14518290150579;0.09999999999999998;6.868894438350345;0.033974609375;1749.2832899297393;15.738428882953956;
horn:31.54;82.98139041722607;0.06666666666666667;10.663302027860205;0.0331689453125;1049.5741001794115;10.570214887026328;
horn:170.31;161.3391992430792;0.20666666666666667;9.112435341453043;0.1363134765625;3670.501210156452;32.627574195053825;
horn:130.35;429.87016755595374;0.2533333333333334;45.75240258344605;0.119931640625;4673.684660301307;40.198364938018905;
horn:79.24;222.3107765036766;0.13999999999999996;21.638395075038304;0.075927734375;2484.088191478207;21.872794482481616;
horn:48.93;204.380376386992;0.09999999999999998;17.298095888092433;0.0601318359375;1653.7845222937044;15.782515554925654;
horn:90.56;106.10577739389375;0.09999999999999998;8.967303380844898;0.085830078125;1676.8784034506202;15.72402211665532;
police:179.74;249.74161704099163;0.13999999999999996;10.7429301705939;0.0893408203125;2536.5471033296535;22.231885311781785;
police:137.72;497.1603369636299;0.13999999999999996;8.699408506503808;0.0802978515625;2229.0182597516778;22.368624566530045;
police:131.7;540.8113052102684;0.1666666666666666;20.045384520981344;0.0794482421875;2537.0641301028327;26.462264065594397;
police:135.94;523.2112798851622;0.22000000000000003;54.70333809541545;0.1049365234375;4116.54734819159;34.43090863325549;
police:27.31;98.95070926458108;0.05333333333333333;6.109646525572439;0.0183203125;808.2112494996032;8.524498815658227;
police:30.05;121.90972119232609;0.07333333333333333;8.779125676967906;0.0343505859375;1221.1577734983941;11.642703410999957;
police:195.42;419.41596335751024;0.19333333333333333;21.283725698181275;0.1225634765625;3497.389698377426;30.42837784177407;
police:154.82;419.3556489778272;0.24666666666666676;30.532623622425184;0.128525390625;4440.585680400426;39.160975146874264;
